Date,Seed,Epochs,Learning Rate,Depth,Width,Mean,Mean_array,Forgetting
2025-01-05T17_41_29,7,50,0.01,5,15,43.295695399253525,"[89.88179669030733, 0.3428011753183154, 69.42369263607257, 35.24672708962739, 21.58345940494201]",31.71046753375535
2025-01-05T17_55_03,7,50,0.01,5,20,52.734237553947295,"[97.54137115839244, 19.539666993143975, 64.72785485592316, 55.68982880161128, 26.172465960665658]",22.445569212267912
2025-01-05T18_08_36,7,50,0.01,5,50,52.848968237287046,"[94.7517730496454, 22.428991185112636, 58.75133404482391, 58.610271903323266, 29.702471003530007]",23.217121129028065
2025-01-05T18_22_14,7,50,0.01,5,75,54.10307790184428,"[93.85342789598108, 29.578844270323213, 58.217716115261474, 59.969788519637454, 28.895612708018152]",21.633896585045477
2025-01-05T18_35_45,7,50,0.01,5,100,55.56414273583506,"[96.45390070921985, 29.921645445641527, 59.76520811099253, 66.21349446122859, 25.46646495209279]",18.997235289763054
2025-01-05T19_02_43,8,50,0.01,5,5,26.731367228889148,"[49.361702127659576, 0.0, 0.0, 47.583081570996974, 36.712052445789205]",39.34889314783547
2025-01-05T19_16_09,8,50,0.01,5,10,36.069487047198535,"[97.44680851063829, 0.5386875612144956, 6.24332977588047, 52.26586102719033, 23.852748361069086]",30.622731438693677
2025-01-05T19_29_30,8,50,0.01,5,15,42.55330555576887,"[93.71158392434988, 20.029382957884426, 17.66275346851654, 52.51762336354482, 28.84518406454866]",32.00390005798908
2025-01-05T19_42_51,8,50,0.01,5,20,50.20615152311778,"[97.54137115839244, 13.516160626836434, 49.1462113127001, 63.343403826787515, 27.483610690872418]",24.061688772251806
2025-01-05T19_56_15,8,50,0.01,5,50,49.908146866234475,"[95.93380614657211, 19.980411361410383, 52.8281750266809, 58.962739174219536, 21.83560262228946]",22.47331426377966
2025-01-05T20_09_40,8,50,0.01,5,75,57.69841762717175,"[93.04964539007092, 37.95298726738492, 66.96905016008537, 66.01208459214502, 24.508320726172467]",16.455317745699105
2025-01-05T20_22_45,8,50,0.01,5,100,56.71195295636924,"[96.40661938534278, 38.5896180215475, 64.03415154749199, 59.4159113796576, 25.113464447806354]",15.539936164892088
2025-01-06T10_45_26,7,50,0.01,2,5,45.34315338993169,"[90.0709219858156, 27.962781586679725, 27.10779082177161, 46.07250755287009, 35.50176500252144]",28.746586589500183
2025-01-06T11_00_17,7,50,0.01,2,10,52.31704468931832,"[83.02600472813239, 31.145935357492654, 49.786552828175026, 68.7311178247734, 28.895612708018152]",23.87261923587148
2025-01-06T11_14_44,7,50,0.01,2,15,56.34709573409039,"[88.17966903073287, 41.087169441723795, 55.28281750266809, 60.171198388721045, 37.01462430660615]",17.92508546524779
2025-01-06T11_28_58,7,50,0.01,2,20,56.54160445474609,"[81.56028368794325, 45.15181194906954, 64.3009605122732, 56.294058408862035, 35.400907715582456]",18.87178832405668
2025-01-06T11_43_24,7,50,0.01,2,50,58.24652808430388,"[87.84869976359339, 34.52497551420176, 70.11739594450374, 65.15609264853978, 33.58547655068079]",16.602964717094416
2025-01-06T11_57_20,7,50,0.01,2,75,59.172164576765546,"[86.85579196217495, 36.385896180215475, 69.85058697972252, 69.98992950654582, 32.77861825516894]",15.169869588061717
2025-01-06T12_11_16,7,50,0.01,2,100,59.84725643686522,"[83.40425531914893, 40.1077375122429, 73.10565635005337, 69.08358509566969, 33.53504790721129]",15.471748579471255
2025-01-06T12_25_36,8,50,0.01,2,5,44.47694801778346,"[90.2127659574468, 38.19784524975514, 23.532550693703307, 38.11681772406848, 32.32476046394352]",27.112178597524156
2025-01-06T12_39_58,8,50,0.01,2,10,51.42004384304048,"[93.80614657210403, 23.114593535749265, 50.05336179295624, 59.969788519637454, 30.15632879475542]",22.637542445113816
2025-01-06T12_53_47,8,50,0.01,2,15,58.099886141582815,"[85.67375886524823, 38.295788442703234, 65.36819637139808, 65.45820745216515, 35.703479576399396]",16.218900012477008
2025-01-06T13_07_46,8,50,0.01,2,20,55.50498441069622,"[81.89125295508273, 34.03525954946131, 62.86019210245464, 67.37160120845923, 31.366616238023198]",19.271376450452895
2025-01-06T13_21_30,8,50,0.01,2,50,57.834585880389874,"[85.43735224586288, 33.05582761998041, 67.6093916755603, 70.49345417925478, 32.57690368129097]",17.696477284997265
2025-01-06T13_35_39,8,50,0.01,2,75,59.22714403144139,"[86.14657210401892, 37.36532810969638, 69.90394877267876, 68.8318227593152, 33.88804841149773]",16.25041787946466
2025-01-06T13_49_53,8,50,0.01,2,100,59.82210992686741,"[86.57210401891253, 36.67972575905974, 70.11739594450374, 71.6515609264854, 34.08976298537569]",16.70471543208126
